plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
47,21260,connected,,,compute-004,be5-port0,server,be-leaf-03,E1/4/2,leaf
47,21261,connected,,,compute-004,be6-port0,server,be-leaf-04,E1/4/1,leaf
47,21262,connected,,,compute-004,be7-port0,server,be-leaf-04,E1/4/2,leaf
47,21263,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
47,21264,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
47,21265,connected,,,compute-005,be0-port0,server,be-leaf-01,E1/5/1,leaf
47,21266,connected,,,compute-005,be1-port0,server,be-leaf-01,E1/5/2,leaf
47,21267,connected,,,compute-005,be2-port0,server,be-leaf-02,E1/5/1,leaf
47,21268,connected,,,compute-005,be3-port0,server,be-leaf-02,E1/5/2,leaf
47,21269,connected,,,compute-005,be4-port0,server,be-leaf-03,E1/5/1,leaf
47,21270,connected,,,compute-005,be5-port0,server,be-leaf-03,E1/5/2,leaf
47,21271,connected,,,compute-005,be6-port0,server,be-leaf-04,E1/5/1,leaf
47,21272,connected,,,compute-005,be7-port0,server,be-leaf-04,E1/5/2,leaf
47,21273,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
47,21274,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
47,21275,connected,,,compute-006,be0-port0,server,be-leaf-01,E1/6/1,leaf
47,21276,connected,,,compute-006,be1-port0,server,be-leaf-01,E1/6/2,leaf
47,21277,connected,,,compute-006,be2-port0,server,be-leaf-02,E1/6/1,leaf
47,21278,connected,,,compute-006,be3-port0,server,be-leaf-02,E1/6/2,leaf
47,21279,connected,,,compute-006,be4-port0,server,be-leaf-03,E1/6/1,leaf
47,21280,connected,,,compute-006,be5-port0,server,be-leaf-03,E1/6/2,leaf
47,21281,connected,,,compute-006,be6-port0,server,be-leaf-04,E1/6/1,leaf
47,21282,connected,,,compute-006,be7-port0,server,be-leaf-04,E1/6/2,leaf
47,21283,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
47,21284,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
47,21285,connected,,,compute-007,be0-port0,server,be-leaf-01,E1/7/1,leaf
47,21286,connected,,,compute-007,be1-port0,server,be-leaf-01,E1/7/2,leaf
47,21287,connected,,,compute-007,be2-port0,server,be-leaf-02,E1/7/1,leaf
47,21288,connected,,,compute-007,be3-port0,server,be-leaf-02,E1/7/2,leaf
47,21289,connected,,,compute-007,be4-port0,server,be-leaf-03,E1/7/1,leaf
47,21290,connected,,,compute-007,be5-port0,server,be-leaf-03,E1/7/2,leaf
47,21291,connected,,,compute-007,be6-port0,server,be-leaf-04,E1/7/1,leaf
47,21292,connected,,,compute-007,be7-port0,server,be-leaf-04,E1/7/2,leaf
47,21293,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
47,21294,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
47,21295,connected,,,compute-008,be0-port0,server,be-leaf-01,E1/8/1,leaf
47,21296,connected,,,compute-008,be1-port0,server,be-leaf-01,E1/8/2,leaf
47,21297,connected,,,compute-008,be2-port0,server,be-leaf-02,E1/8/1,leaf
47,21298,connected,,,compute-008,be3-port0,server,be-leaf-02,E1/8/2,leaf
47,21299,connected,,,compute-008,be4-port0,server,be-leaf-03,E1/8/1,leaf
47,21300,connected,,,compute-008,be5-port0,server,be-leaf-03,E1/8/2,leaf
47,21301,connected,,,compute-008,be6-port0,server,be-leaf-04,E1/8/1,leaf
47,21302,connected,,,compute-008,be7-port0,server,be-leaf-04,E1/8/2,leaf
47,21303,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
47,21304,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
47,21305,connected,,,compute-009,be0-port0,server,be-leaf-01,E1/9/1,leaf
47,21306,connected,,,compute-009,be1-port0,server,be-leaf-01,E1/9/2,leaf
47,21307,connected,,,compute-009,be2-port0,server,be-leaf-02,E1/9/1,leaf
47,21308,connected,,,compute-009,be3-port0,server,be-leaf-02,E1/9/2,leaf
47,21309,connected,,,compute-009,be4-port0,server,be-leaf-03,E1/9/1,leaf
47,21310,connected,,,compute-009,be5-port0,server,be-leaf-03,E1/9/2,leaf
47,21311,connected,,,compute-009,be6-port0,server,be-leaf-04,E1/9/1,leaf
47,21312,connected,,,compute-009,be7-port0,server,be-leaf-04,E1/9/2,leaf
47,21313,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
47,21314,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
47,21315,connected,,,compute-010,be0-port0,server,be-leaf-01,E1/10/1,leaf
47,21316,connected,,,compute-010,be1-port0,server,be-leaf-01,E1/10/2,leaf
47,21317,connected,,,compute-010,be2-port0,server,be-leaf-02,E1/10/1,leaf
47,21318,connected,,,compute-010,be3-port0,server,be-leaf-02,E1/10/2,leaf
47,21319,connected,,,compute-010,be4-port0,server,be-leaf-03,E1/10/1,leaf
47,21320,connected,,,compute-010,be5-port0,server,be-leaf-03,E1/10/2,leaf
47,21321,connected,,,compute-010,be6-port0,server,be-leaf-04,E1/10/1,leaf
47,21322,connected,,,compute-010,be7-port0,server,be-leaf-04,E1/10/2,leaf
47,21323,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
47,21324,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
47,21325,connected,,,compute-011,be0-port0,server,be-leaf-01,E1/11/1,leaf
47,21326,connected,,,compute-011,be1-port0,server,be-leaf-01,E1/11/2,leaf
47,21327,connected,,,compute-011,be2-port0,server,be-leaf-02,E1/11/1,leaf
47,21328,connected,,,compute-011,be3-port0,server,be-leaf-02,E1/11/2,leaf
47,21329,connected,,,compute-011,be4-port0,server,be-leaf-03,E1/11/1,leaf
47,21330,connected,,,compute-011,be5-port0,server,be-leaf-03,E1/11/2,leaf
47,21331,connected,,,compute-011,be6-port0,server,be-leaf-04,E1/11/1,leaf
47,21332,connected,,,compute-011,be7-port0,server,be-leaf-04,E1/11/2,leaf
47,21333,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
47,21334,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
47,21335,connected,,,compute-012,be0-port0,server,be-leaf-01,E1/12/1,leaf
47,21336,connected,,,compute-012,be1-port0,server,be-leaf-01,E1/12/2,leaf
47,21337,connected,,,compute-012,be2-port0,server,be-leaf-02,E1/12/1,leaf
47,21338,connected,,,compute-012,be3-port0,server,be-leaf-02,E1/12/2,leaf
47,21339,connected,,,compute-012,be4-port0,server,be-leaf-03,E1/12/1,leaf
47,21340,connected,,,compute-012,be5-port0,server,be-leaf-03,E1/12/2,leaf
47,21341,connected,,,compute-012,be6-port0,server,be-leaf-04,E1/12/1,leaf
47,21342,connected,,,compute-012,be7-port0,server,be-leaf-04,E1/12/2,leaf
47,21343,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
47,21344,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
47,21345,connected,,,compute-013,be0-port0,server,be-leaf-01,E1/13/1,leaf
47,21346,connected,,,compute-013,be1-port0,server,be-leaf-01,E1/13/2,leaf
47,21347,connected,,,compute-013,be2-port0,server,be-leaf-02,E1/13/1,leaf
47,21348,connected,,,compute-013,be3-port0,server,be-leaf-02,E1/13/2,leaf
47,21349,connected,,,compute-013,be4-port0,server,be-leaf-03,E1/13/1,leaf
47,21350,connected,,,compute-013,be5-port0,server,be-leaf-03,E1/13/2,leaf
47,21351,connected,,,compute-013,be6-port0,server,be-leaf-04,E1/13/1,leaf
47,21352,connected,,,compute-013,be7-port0,server,be-leaf-04,E1/13/2,leaf
47,21353,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
47,21354,connected,,,compute-013,fe-p1,server,fe-leaf-02,E1/7/1,leaf
47,21355,connected,,,compute-014,be0-port0,server,be-leaf-01,E1/14/1,leaf
47,21356,connected,,,compute-014,be1-port0,server,be-leaf-01,E1/14/2,leaf
47,21357,connected,,,compute-014,be2-port0,server,be-leaf-02,E1/14/1,leaf
47,21358,connected,,,compute-014,be3-port0,server,be-leaf-02,E1/14/2,leaf
47,21359,connected,,,compute-014,be4-port0,server,be-leaf-03,E1/14/1,leaf
47,21360,connected,,,compute-014,be5-port0,server,be-leaf-03,E1/14/2,leaf
47,21361,connected,,,compute-014,be6-port0,server,be-leaf-04,E1/14/1,leaf
47,21362,connected,,,compute-014,be7-port0,server,be-leaf-04,E1/14/2,leaf
47,21363,connected,,,compute-014,fe-p0,server,fe-leaf-01,E1/7/2,leaf
47,21364,connected,,,compute-014,fe-p1,server,fe-leaf-02,E1/7/2,leaf
47,21365,connected,,,compute-015,be0-port0,server,be-leaf-01,E1/15/1,leaf
47,21366,connected,,,compute-015,be1-port0,server,be-leaf-01,E1/15/2,leaf
47,21367,connected,,,compute-015,be2-port0,server,be-leaf-02,E1/15/1,leaf
47,21368,connected,,,compute-015,be3-port0,server,be-leaf-02,E1/15/2,leaf
47,21369,connected,,,compute-015,be4-port0,server,be-leaf-03,E1/15/1,leaf
47,21370,connected,,,compute-015,be5-port0,server,be-leaf-03,E1/15/2,leaf
47,21371,connected,,,compute-015,be6-port0,server,be-leaf-04,E1/15/1,leaf
47,21372,connected,,,compute-015,be7-port0,server,be-leaf-04,E1/15/2,leaf
47,21373,connected,,,compute-015,fe-p0,server,fe-leaf-01,E1/7/3,leaf
47,21374,connected,,,compute-015,fe-p1,server,fe-leaf-02,E1/7/3,leaf
47,21375,connected,,,compute-016,be0-port0,server,be-leaf-01,E1/16/1,leaf
47,21376,connected,,,compute-016,be1-port0,server,be-leaf-01,E1/16/2,leaf
47,21377,connected,,,compute-016,be2-port0,server,be-leaf-02,E1/16/1,leaf
47,21378,connected,,,compute-016,be3-port0,server,be-leaf-02,E1/16/2,leaf
47,21379,connected,,,compute-016,be4-port0,server,be-leaf-03,E1/16/1,leaf
47,21380,connected,,,compute-016,be5-port0,server,be-leaf-03,E1/16/2,leaf
47,21381,connected,,,compute-016,be6-port0,server,be-leaf-04,E1/16/1,leaf
47,21382,connected,,,compute-016,be7-port0,server,be-leaf-04,E1/16/2,leaf
47,21383,connected,,,compute-016,fe-p0,server,fe-leaf-01,E1/7/4,leaf
47,21384,connected,,,compute-016,fe-p1,server,fe-leaf-02,E1/7/4,leaf
47,21385,connected,,,compute-017,be0-port0,server,be-leaf-01,E1/17/1,leaf
47,21386,connected,,,compute-017,be1-port0,server,be-leaf-01,E1/17/2,leaf
47,21387,connected,,,compute-017,be2-port0,server,be-leaf-02,E1/17/1,leaf
47,21388,connected,,,compute-017,be3-port0,server,be-leaf-02,E1/17/2,leaf
47,21389,connected,,,compute-017,be4-port0,server,be-leaf-03,E1/17/1,leaf
47,21390,connected,,,compute-017,be5-port0,server,be-leaf-03,E1/17/2,leaf
47,21391,connected,,,compute-017,be6-port0,server,be-leaf-04,E1/17/1,leaf
47,21392,connected,,,compute-017,be7-port0,server,be-leaf-04,E1/17/2,leaf
47,21393,connected,,,compute-017,fe-p0,server,fe-leaf-01,E1/9/1,leaf
47,21394,connected,,,compute-017,fe-p1,server,fe-leaf-02,E1/9/1,leaf
47,21395,connected,,,compute-018,be0-port0,server,be-leaf-01,E1/18/1,leaf
47,21396,connected,,,compute-018,be1-port0,server,be-leaf-01,E1/18/2,leaf
47,21397,connected,,,compute-018,be2-port0,server,be-leaf-02,E1/18/1,leaf
47,21398,connected,,,compute-018,be3-port0,server,be-leaf-02,E1/18/2,leaf
47,21399,connected,,,compute-018,be4-port0,server,be-leaf-03,E1/18/1,leaf
47,21400,connected,,,compute-018,be5-port0,server,be-leaf-03,E1/18/2,leaf
47,21401,connected,,,compute-018,be6-port0,server,be-leaf-04,E1/18/1,leaf
47,21402,connected,,,compute-018,be7-port0,server,be-leaf-04,E1/18/2,leaf
47,21403,connected,,,compute-018,fe-p0,server,fe-leaf-01,E1/9/2,leaf
47,21404,connected,,,compute-018,fe-p1,server,fe-leaf-02,E1/9/2,leaf
47,21405,connected,,,compute-019,be0-port0,server,be-leaf-01,E1/19/1,leaf
47,21406,connected,,,compute-019,be1-port0,server,be-leaf-01,E1/19/2,leaf
47,21407,connected,,,compute-019,be2-port0,server,be-leaf-02,E1/19/1,leaf
47,21408,connected,,,compute-019,be3-port0,server,be-leaf-02,E1/19/2,leaf
47,21409,connected,,,compute-019,be4-port0,server,be-leaf-03,E1/19/1,leaf
47,21410,connected,,,compute-019,be5-port0,server,be-leaf-03,E1/19/2,leaf
47,21411,connected,,,compute-019,be6-port0,server,be-leaf-04,E1/19/1,leaf
47,21412,connected,,,compute-019,be7-port0,server,be-leaf-04,E1/19/2,leaf
47,21413,connected,,,compute-019,fe-p0,server,fe-leaf-01,E1/9/3,leaf
47,21414,connected,,,compute-019,fe-p1,server,fe-leaf-02,E1/9/3,leaf
47,21415,connected,,,compute-020,be0-port0,server,be-leaf-01,E1/20/1,leaf
47,21416,connected,,,compute-020,be1-port0,server,be-leaf-01,E1/20/2,leaf
47,21417,connected,,,compute-020,be2-port0,server,be-leaf-02,E1/20/1,leaf
47,21418,connected,,,compute-020,be3-port0,server,be-leaf-02,E1/20/2,leaf
47,21419,connected,,,compute-020,be4-port0,server,be-leaf-03,E1/20/1,leaf
47,21420,connected,,,compute-020,be5-port0,server,be-leaf-03,E1/20/2,leaf
47,21421,connected,,,compute-020,be6-port0,server,be-leaf-04,E1/20/1,leaf
47,21422,connected,,,compute-020,be7-port0,server,be-leaf-04,E1/20/2,leaf
47,21423,connected,,,compute-020,fe-p0,server,fe-leaf-01,E1/9/4,leaf
47,21424,connected,,,compute-020,fe-p1,server,fe-leaf-02,E1/9/4,leaf
47,21425,connected,,,compute-021,be0-port0,server,be-leaf-01,E1/21/1,leaf
47,21426,connected,,,compute-021,be1-port0,server,be-leaf-01,E1/21/2,leaf
47,21427,connected,,,compute-021,be2-port0,server,be-leaf-02,E1/21/1,leaf
47,21428,connected,,,compute-021,be3-port0,server,be-leaf-02,E1/21/2,leaf
47,21429,connected,,,compute-021,be4-port0,server,be-leaf-03,E1/21/1,leaf
47,21430,connected,,,compute-021,be5-port0,server,be-leaf-03,E1/21/2,leaf
47,21431,connected,,,compute-021,be6-port0,server,be-leaf-04,E1/21/1,leaf
47,21432,connected,,,compute-021,be7-port0,server,be-leaf-04,E1/21/2,leaf
47,21433,connected,,,compute-021,fe-p0,server,fe-leaf-01,E1/11/1,leaf
47,21434,connected,,,compute-021,fe-p1,server,fe-leaf-02,E1/11/1,leaf
47,21435,connected,,,compute-022,be0-port0,server,be-leaf-01,E1/22/1,leaf
47,21436,connected,,,compute-022,be1-port0,server,be-leaf-01,E1/22/2,leaf
47,21437,connected,,,compute-022,be2-port0,server,be-leaf-02,E1/22/1,leaf
47,21438,connected,,,compute-022,be3-port0,server,be-leaf-02,E1/22/2,leaf
47,21439,connected,,,compute-022,be4-port0,server,be-leaf-03,E1/22/1,leaf
47,21440,connected,,,compute-022,be5-port0,server,be-leaf-03,E1/22/2,leaf
47,21441,connected,,,compute-022,be6-port0,server,be-leaf-04,E1/22/1,leaf
47,21442,connected,,,compute-022,be7-port0,server,be-leaf-04,E1/22/2,leaf
47,21443,connected,,,compute-022,fe-p0,server,fe-leaf-01,E1/11/2,leaf
47,21444,connected,,,compute-022,fe-p1,server,fe-leaf-02,E1/11/2,leaf
47,21445,connected,,,compute-023,be0-port0,server,be-leaf-01,E1/23/1,leaf
47,21446,connected,,,compute-023,be1-port0,server,be-leaf-01,E1/23/2,leaf
47,21447,connected,,,compute-023,be2-port0,server,be-leaf-02,E1/23/1,leaf
47,21448,connected,,,compute-023,be3-port0,server,be-leaf-02,E1/23/2,leaf
47,21449,connected,,,compute-023,be4-port0,server,be-leaf-03,E1/23/1,leaf
47,21450,connected,,,compute-023,be5-port0,server,be-leaf-03,E1/23/2,leaf
47,21451,connected,,,compute-023,be6-port0,server,be-leaf-04,E1/23/1,leaf
47,21452,connected,,,compute-023,be7-port0,server,be-leaf-04,E1/23/2,leaf
47,21453,connected,,,compute-023,fe-p0,server,fe-leaf-01,E1/11/3,leaf
47,21454,connected,,,compute-023,fe-p1,server,fe-leaf-02,E1/11/3,leaf
47,21455,connected,,,compute-024,be0-port0,server,be-leaf-01,E1/24/1,leaf
47,21456,connected,,,compute-024,be1-port0,server,be-leaf-01,E1/24/2,leaf
47,21457,connected,,,compute-024,be2-port0,server,be-leaf-02,E1/24/1,leaf
47,21458,connected,,,compute-024,be3-port0,server,be-leaf-02,E1/24/2,leaf
47,21459,connected,,,compute-024,be4-port0,server,be-leaf-03,E1/24/1,leaf
47,21460,connected,,,compute-024,be5-port0,server,be-leaf-03,E1/24/2,leaf
47,21461,connected,,,compute-024,be6-port0,server,be-leaf-04,E1/24/1,leaf
47,21462,connected,,,compute-024,be7-port0,server,be-leaf-04,E1/24/2,leaf
47,21463,connected,,,compute-024,fe-p0,server,fe-leaf-01,E1/11/4,leaf
47,21464,connected,,,compute-024,fe-p1,server,fe-leaf-02,E1/11/4,leaf
47,21465,connected,,,compute-025,be0-port0,server,be-leaf-01,E1/25/1,leaf
47,21466,connected,,,compute-025,be1-port0,server,be-leaf-01,E1/25/2,leaf
47,21467,connected,,,compute-025,be2-port0,server,be-leaf-02,E1/25/1,leaf
47,21468,connected,,,compute-025,be3-port0,server,be-leaf-02,E1/25/2,leaf
47,21469,connected,,,compute-025,be4-port0,server,be-leaf-03,E1/25/1,leaf
47,21470,connected,,,compute-025,be5-port0,server,be-leaf-03,E1/25/2,leaf
47,21471,connected,,,compute-025,be6-port0,server,be-leaf-04,E1/25/1,leaf
47,21472,connected,,,compute-025,be7-port0,server,be-leaf-04,E1/25/2,leaf
47,21473,connected,,,compute-025,fe-p0,server,fe-leaf-01,E1/13/1,leaf
47,21474,connected,,,compute-025,fe-p1,server,fe-leaf-02,E1/13/1,leaf
47,21475,connected,,,compute-026,be0-port0,server,be-leaf-01,E1/26/1,leaf
47,21476,connected,,,compute-026,be1-port0,server,be-leaf-01,E1/26/2,leaf
47,21477,connected,,,compute-026,be2-port0,server,be-leaf-02,E1/26/1,leaf
47,21478,connected,,,compute-026,be3-port0,server,be-leaf-02,E1/26/2,leaf
47,21479,connected,,,compute-026,be4-port0,server,be-leaf-03,E1/26/1,leaf
47,21480,connected,,,compute-026,be5-port0,server,be-leaf-03,E1/26/2,leaf
47,21481,connected,,,compute-026,be6-port0,server,be-leaf-04,E1/26/1,leaf
47,21482,connected,,,compute-026,be7-port0,server,be-leaf-04,E1/26/2,leaf
47,21483,connected,,,compute-026,fe-p0,server,fe-leaf-01,E1/13/2,leaf
47,21484,connected,,,compute-026,fe-p1,server,fe-leaf-02,E1/13/2,leaf
47,21485,connected,,,compute-027,be0-port0,server,be-leaf-01,E1/27/1,leaf
47,21486,connected,,,compute-027,be1-port0,server,be-leaf-01,E1/27/2,leaf
47,21487,connected,,,compute-027,be2-port0,server,be-leaf-02,E1/27/1,leaf
47,21488,connected,,,compute-027,be3-port0,server,be-leaf-02,E1/27/2,leaf
47,21489,connected,,,compute-027,be4-port0,server,be-leaf-03,E1/27/1,leaf
47,21490,connected,,,compute-027,be5-port0,server,be-leaf-03,E1/27/2,leaf
47,21491,connected,,,compute-027,be6-port0,server,be-leaf-04,E1/27/1,leaf
47,21492,connected,,,compute-027,be7-port0,server,be-leaf-04,E1/27/2,leaf
47,21493,connected,,,compute-027,fe-p0,server,fe-leaf-01,E1/13/3,leaf
47,21494,connected,,,compute-027,fe-p1,server,fe-leaf-02,E1/13/3,leaf
47,21495,connected,,,compute-028,be0-port0,server,be-leaf-01,E1/28/1,leaf
47,21496,connected,,,compute-028,be1-port0,server,be-leaf-01,E1/28/2,leaf
47,21497,connected,,,compute-028,be2-port0,server,be-leaf-02,E1/28/1,leaf
47,21498,connected,,,compute-028,be3-port0,server,be-leaf-02,E1/28/2,leaf
47,21499,connected,,,compute-028,be4-port0,server,be-leaf-03,E1/28/1,leaf
47,21500,connected,,,compute-028,be5-port0,server,be-leaf-03,E1/28/2,leaf
47,21501,connected,,,compute-028,be6-port0,server,be-leaf-04,E1/28/1,leaf
47,21502,connected,,,compute-028,be7-port0,server,be-leaf-04,E1/28/2,leaf
47,21503,connected,,,compute-028,fe-p0,server,fe-leaf-01,E1/13/4,leaf
47,21504,connected,,,compute-028,fe-p1,server,fe-leaf-02,E1/13/4,leaf
47,21505,connected,,,compute-029,be0-port0,server,be-leaf-01,E1/29/1,leaf
47,21506,connected,,,compute-029,be1-port0,server,be-leaf-01,E1/29/2,leaf
47,21507,connected,,,compute-029,be2-port0,server,be-leaf-02,E1/29/1,leaf
47,21508,connected,,,compute-029,be3-port0,server,be-leaf-02,E1/29/2,leaf
47,21509,connected,,,compute-029,be4-port0,server,be-leaf-03,E1/29/1,leaf
47,21510,connected,,,compute-029,be5-port0,server,be-leaf-03,E1/29/2,leaf
47,21511,connected,,,compute-029,be6-port0,server,be-leaf-04,E1/29/1,leaf
47,21512,connected,,,compute-029,be7-port0,server,be-leaf-04,E1/29/2,leaf
47,21513,connected,,,compute-029,fe-p0,server,fe-leaf-01,E1/15/1,leaf
47,21514,connected,,,compute-029,fe-p1,server,fe-leaf-02,E1/15/1,leaf
47,21515,connected,,,compute-030,be0-port0,server,be-leaf-01,E1/30/1,leaf
47,21516,connected,,,compute-030,be1-port0,server,be-leaf-01,E1/30/2,leaf
47,21517,connected,,,compute-030,be2-port0,server,be-leaf-02,E1/30/1,leaf
47,21518,connected,,,compute-030,be3-port0,server,be-leaf-02,E1/30/2,leaf
47,21519,connected,,,compute-030,be4-port0,server,be-leaf-03,E1/30/1,leaf
47,21520,connected,,,compute-030,be5-port0,server,be-leaf-03,E1/30/2,leaf
47,21521,connected,,,compute-030,be6-port0,server,be-leaf-04,E1/30/1,leaf
47,21522,connected,,,compute-030,be7-port0,server,be-leaf-04,E1/30/2,leaf
47,21523,connected,,,compute-030,fe-p0,server,fe-leaf-01,E1/15/2,leaf
47,21524,connected,,,compute-030,fe-p1,server,fe-leaf-02,E1/15/2,leaf
47,21525,connected,,,compute-031,be0-port0,server,be-leaf-01,E1/31/1,leaf
47,21526,connected,,,compute-031,be1-port0,server,be-leaf-01,E1/31/2,leaf
47,21527,connected,,,compute-031,be2-port0,server,be-leaf-02,E1/31/1,leaf
47,21528,connected,,,compute-031,be3-port0,server,be-leaf-02,E1/31/2,leaf
47,21529,connected,,,compute-031,be4-port0,server,be-leaf-03,E1/31/1,leaf
47,21530,connected,,,compute-031,be5-port0,server,be-leaf-03,E1/31/2,leaf
47,21531,connected,,,compute-031,be6-port0,server,be-leaf-04,E1/31/1,leaf
47,21532,connected,,,compute-031,be7-port0,server,be-leaf-04,E1/31/2,leaf
47,21533,connected,,,compute-031,fe-p0,server,fe-leaf-01,E1/15/3,leaf
47,21534,connected,,,compute-031,fe-p1,server,fe-leaf-02,E1/15/3,leaf
47,21535,connected,,,compute-032,be0-port0,server,be-leaf-01,E1/32/1,leaf
47,21536,connected,,,compute-032,be1-port0,server,be-leaf-01,E1/32/2,leaf
47,21537,connected,,,compute-032,be2-port0,server,be-leaf-02,E1/32/1,leaf
47,21538,connected,,,compute-032,be3-port0,server,be-leaf-02,E1/32/2,leaf
47,21539,connected,,,compute-032,be4-port0,server,be-leaf-03,E1/32/1,leaf
47,21540,connected,,,compute-032,be5-port0,server,be-leaf-03,E1/32/2,leaf
47,21541,connected,,,compute-032,be6-port0,server,be-leaf-04,E1/32/1,leaf
47,21542,connected,,,compute-032,be7-port0,server,be-leaf-04,E1/32/2,leaf
47,21543,connected,,,compute-032,fe-p0,server,fe-leaf-01,E1/15/4,leaf
47,21544,connected,,,compute-032,fe-p1,server,fe-leaf-02,E1/15/4,leaf
47,21545,connected,,,be-leaf-01,E1/33,leaf,be-spine-01,E1/1,spine
47,21546,connected,,,be-leaf-01,E1/34,leaf,be-spine-01,E1/2,spine
47,21547,connected,,,be-leaf-01,E1/35,leaf,be-spine-01,E1/3,spine
47,21548,connected,,,be-leaf-01,E1/36,leaf,be-spine-01,E1/4,spine
47,21549,connected,,,be-leaf-01,E1/37,leaf,be-spine-01,E1/5,spine
47,21550,connected,,,be-leaf-01,E1/38,leaf,be-spine-01,E1/6,spine
47,21551,connected,,,be-leaf-01,E1/39,leaf,be-spine-01,E1/7,spine
47,21552,connected,,,be-leaf-01,E1/40,leaf,be-spine-01,E1/8,spine
47,21553,connected,,,be-leaf-01,E1/41,leaf,be-spine-01,E1/9,spine
