plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
45,20452,connected,,,compute-003,be7-port0,server,be-leaf-02,E1/6/2,leaf
45,20453,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
45,20454,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
45,20455,connected,,,compute-004,be0-port0,server,be-leaf-01,E1/7/1,leaf
45,20456,connected,,,compute-004,be1-port0,server,be-leaf-01,E1/7/2,leaf
45,20457,connected,,,compute-004,be2-port0,server,be-leaf-01,E1/8/1,leaf
45,20458,connected,,,compute-004,be3-port0,server,be-leaf-01,E1/8/2,leaf
45,20459,connected,,,compute-004,be4-port0,server,be-leaf-02,E1/7/1,leaf
45,20460,connected,,,compute-004,be5-port0,server,be-leaf-02,E1/7/2,leaf
45,20461,connected,,,compute-004,be6-port0,server,be-leaf-02,E1/8/1,leaf
45,20462,connected,,,compute-004,be7-port0,server,be-leaf-02,E1/8/2,leaf
45,20463,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
45,20464,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
45,20465,connected,,,compute-005,be0-port0,server,be-leaf-01,E1/9/1,leaf
45,20466,connected,,,compute-005,be1-port0,server,be-leaf-01,E1/9/2,leaf
45,20467,connected,,,compute-005,be2-port0,server,be-leaf-01,E1/10/1,leaf
45,20468,connected,,,compute-005,be3-port0,server,be-leaf-01,E1/10/2,leaf
45,20469,connected,,,compute-005,be4-port0,server,be-leaf-02,E1/9/1,leaf
45,20470,connected,,,compute-005,be5-port0,server,be-leaf-02,E1/9/2,leaf
45,20471,connected,,,compute-005,be6-port0,server,be-leaf-02,E1/10/1,leaf
45,20472,connected,,,compute-005,be7-port0,server,be-leaf-02,E1/10/2,leaf
45,20473,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
45,20474,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
45,20475,connected,,,compute-006,be0-port0,server,be-leaf-01,E1/11/1,leaf
45,20476,connected,,,compute-006,be1-port0,server,be-leaf-01,E1/11/2,leaf
45,20477,connected,,,compute-006,be2-port0,server,be-leaf-01,E1/12/1,leaf
45,20478,connected,,,compute-006,be3-port0,server,be-leaf-01,E1/12/2,leaf
45,20479,connected,,,compute-006,be4-port0,server,be-leaf-02,E1/11/1,leaf
45,20480,connected,,,compute-006,be5-port0,server,be-leaf-02,E1/11/2,leaf
45,20481,connected,,,compute-006,be6-port0,server,be-leaf-02,E1/12/1,leaf
45,20482,connected,,,compute-006,be7-port0,server,be-leaf-02,E1/12/2,leaf
45,20483,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
45,20484,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
45,20485,connected,,,compute-007,be0-port0,server,be-leaf-01,E1/13/1,leaf
45,20486,connected,,,compute-007,be1-port0,server,be-leaf-01,E1/13/2,leaf
45,20487,connected,,,compute-007,be2-port0,server,be-leaf-01,E1/14/1,leaf
45,20488,connected,,,compute-007,be3-port0,server,be-leaf-01,E1/14/2,leaf
45,20489,connected,,,compute-007,be4-port0,server,be-leaf-02,E1/13/1,leaf
45,20490,connected,,,compute-007,be5-port0,server,be-leaf-02,E1/13/2,leaf
45,20491,connected,,,compute-007,be6-port0,server,be-leaf-02,E1/14/1,leaf
45,20492,connected,,,compute-007,be7-port0,server,be-leaf-02,E1/14/2,leaf
45,20493,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
45,20494,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
45,20495,connected,,,compute-008,be0-port0,server,be-leaf-01,E1/15/1,leaf
45,20496,connected,,,compute-008,be1-port0,server,be-leaf-01,E1/15/2,leaf
45,20497,connected,,,compute-008,be2-port0,server,be-leaf-01,E1/16/1,leaf
45,20498,connected,,,compute-008,be3-port0,server,be-leaf-01,E1/16/2,leaf
45,20499,connected,,,compute-008,be4-port0,server,be-leaf-02,E1/15/1,leaf
45,20500,connected,,,compute-008,be5-port0,server,be-leaf-02,E1/15/2,leaf
45,20501,connected,,,compute-008,be6-port0,server,be-leaf-02,E1/16/1,leaf
45,20502,connected,,,compute-008,be7-port0,server,be-leaf-02,E1/16/2,leaf
45,20503,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
45,20504,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
45,20505,connected,,,compute-009,be0-port0,server,be-leaf-01,E1/17/1,leaf
45,20506,connected,,,compute-009,be1-port0,server,be-leaf-01,E1/17/2,leaf
45,20507,connected,,,compute-009,be2-port0,server,be-leaf-01,E1/18/1,leaf
45,20508,connected,,,compute-009,be3-port0,server,be-leaf-01,E1/18/2,leaf
45,20509,connected,,,compute-009,be4-port0,server,be-leaf-02,E1/17/1,leaf
45,20510,connected,,,compute-009,be5-port0,server,be-leaf-02,E1/17/2,leaf
45,20511,connected,,,compute-009,be6-port0,server,be-leaf-02,E1/18/1,leaf
45,20512,connected,,,compute-009,be7-port0,server,be-leaf-02,E1/18/2,leaf
45,20513,connected,,,compute-009,fe-p0,server,fe-leaf-01,E1/5/1,leaf
45,20514,connected,,,compute-009,fe-p1,server,fe-leaf-02,E1/5/1,leaf
45,20515,connected,,,compute-010,be0-port0,server,be-leaf-01,E1/19/1,leaf
45,20516,connected,,,compute-010,be1-port0,server,be-leaf-01,E1/19/2,leaf
45,20517,connected,,,compute-010,be2-port0,server,be-leaf-01,E1/20/1,leaf
45,20518,connected,,,compute-010,be3-port0,server,be-leaf-01,E1/20/2,leaf
45,20519,connected,,,compute-010,be4-port0,server,be-leaf-02,E1/19/1,leaf
45,20520,connected,,,compute-010,be5-port0,server,be-leaf-02,E1/19/2,leaf
45,20521,connected,,,compute-010,be6-port0,server,be-leaf-02,E1/20/1,leaf
45,20522,connected,,,compute-010,be7-port0,server,be-leaf-02,E1/20/2,leaf
45,20523,connected,,,compute-010,fe-p0,server,fe-leaf-01,E1/5/2,leaf
45,20524,connected,,,compute-010,fe-p1,server,fe-leaf-02,E1/5/2,leaf
45,20525,connected,,,compute-011,be0-port0,server,be-leaf-01,E1/21/1,leaf
45,20526,connected,,,compute-011,be1-port0,server,be-leaf-01,E1/21/2,leaf
45,20527,connected,,,compute-011,be2-port0,server,be-leaf-01,E1/22/1,leaf
45,20528,connected,,,compute-011,be3-port0,server,be-leaf-01,E1/22/2,leaf
45,20529,connected,,,compute-011,be4-port0,server,be-leaf-02,E1/21/1,leaf
45,20530,connected,,,compute-011,be5-port0,server,be-leaf-02,E1/21/2,leaf
45,20531,connected,,,compute-011,be6-port0,server,be-leaf-02,E1/22/1,leaf
45,20532,connected,,,compute-011,be7-port0,server,be-leaf-02,E1/22/2,leaf
45,20533,connected,,,compute-011,fe-p0,server,fe-leaf-01,E1/5/3,leaf
45,20534,connected,,,compute-011,fe-p1,server,fe-leaf-02,E1/5/3,leaf
45,20535,connected,,,compute-012,be0-port0,server,be-leaf-01,E1/23/1,leaf
45,20536,connected,,,compute-012,be1-port0,server,be-leaf-01,E1/23/2,leaf
45,20537,connected,,,compute-012,be2-port0,server,be-leaf-01,E1/24/1,leaf
45,20538,connected,,,compute-012,be3-port0,server,be-leaf-01,E1/24/2,leaf
45,20539,connected,,,compute-012,be4-port0,server,be-leaf-02,E1/23/1,leaf
45,20540,connected,,,compute-012,be5-port0,server,be-leaf-02,E1/23/2,leaf
45,20541,connected,,,compute-012,be6-port0,server,be-leaf-02,E1/24/1,leaf
45,20542,connected,,,compute-012,be7-port0,server,be-leaf-02,E1/24/2,leaf
45,20543,connected,,,compute-012,fe-p0,server,fe-leaf-01,E1/5/4,leaf
45,20544,connected,,,compute-012,fe-p1,server,fe-leaf-02,E1/5/4,leaf
45,20545,connected,,,compute-013,be0-port0,server,be-leaf-01,E1/25/1,leaf
45,20546,connected,,,compute-013,be1-port0,server,be-leaf-01,E1/25/2,leaf
45,20547,connected,,,compute-013,be2-port0,server,be-leaf-01,E1/26/1,leaf
45,20548,connected,,,compute-013,be3-port0,server,be-leaf-01,E1/26/2,leaf
45,20549,connected,,,compute-013,be4-port0,server,be-leaf-02,E1/25/1,leaf
45,20550,connected,,,compute-013,be5-port0,server,be-leaf-02,E1/25/2,leaf
45,20551,connected,,,compute-013,be6-port0,server,be-leaf-02,E1/26/1,leaf
45,20552,connected,,,compute-013,be7-port0,server,be-leaf-02,E1/26/2,leaf
45,20553,connected,,,compute-013,fe-p0,server,fe-leaf-01,E1/7/1,leaf
45,20554,connected,,,compute-013,fe-p1,server,fe-leaf-02,E1/7/1,leaf
45,20555,connected,,,compute-014,be0-port0,server,be-leaf-01,E1/27/1,leaf
45,20556,connected,,,compute-014,be1-port0,server,be-leaf-01,E1/27/2,leaf
45,20557,connected,,,compute-014,be2-port0,server,be-leaf-01,E1/28/1,leaf
45,20558,connected,,,compute-014,be3-port0,server,be-leaf-01,E1/28/2,leaf
45,20559,connected,,,compute-014,be4-port0,server,be-leaf-02,E1/27/1,leaf
45,20560,connected,,,compute-014,be5-port0,server,be-leaf-02,E1/27/2,leaf
45,20561,connected,,,compute-014,be6-port0,server,be-leaf-02,E1/28/1,leaf
45,20562,connected,,,compute-014,be7-port0,server,be-leaf-02,E1/28/2,leaf
45,20563,connected,,,compute-014,fe-p0,server,fe-leaf-01,E1/7/2,leaf
45,20564,connected,,,compute-014,fe-p1,server,fe-leaf-02,E1/7/2,leaf
45,20565,connected,,,compute-015,be0-port0,server,be-leaf-01,E1/29/1,leaf
45,20566,connected,,,compute-015,be1-port0,server,be-leaf-01,E1/29/2,leaf
45,20567,connected,,,compute-015,be2-port0,server,be-leaf-01,E1/30/1,leaf
45,20568,connected,,,compute-015,be3-port0,server,be-leaf-01,E1/30/2,leaf
45,20569,connected,,,compute-015,be4-port0,server,be-leaf-02,E1/29/1,leaf
45,20570,connected,,,compute-015,be5-port0,server,be-leaf-02,E1/29/2,leaf
45,20571,connected,,,compute-015,be6-port0,server,be-leaf-02,E1/30/1,leaf
45,20572,connected,,,compute-015,be7-port0,server,be-leaf-02,E1/30/2,leaf
45,20573,connected,,,compute-015,fe-p0,server,fe-leaf-01,E1/7/3,leaf
45,20574,connected,,,compute-015,fe-p1,server,fe-leaf-02,E1/7/3,leaf
45,20575,connected,,,compute-016,be0-port0,server,be-leaf-01,E1/31/1,leaf
45,20576,connected,,,compute-016,be1-port0,server,be-leaf-01,E1/31/2,leaf
45,20577,connected,,,compute-016,be2-port0,server,be-leaf-01,E1/32/1,leaf
45,20578,connected,,,compute-016,be3-port0,server,be-leaf-01,E1/32/2,leaf
45,20579,connected,,,compute-016,be4-port0,server,be-leaf-02,E1/31/1,leaf
45,20580,connected,,,compute-016,be5-port0,server,be-leaf-02,E1/31/2,leaf
45,20581,connected,,,compute-016,be6-port0,server,be-leaf-02,E1/32/1,leaf
45,20582,connected,,,compute-016,be7-port0,server,be-leaf-02,E1/32/2,leaf
45,20583,connected,,,compute-016,fe-p0,server,fe-leaf-01,E1/7/4,leaf
45,20584,connected,,,compute-016,fe-p1,server,fe-leaf-02,E1/7/4,leaf
45,20585,connected,,,be-leaf-01,E1/33,leaf,be-spine-01,E1/1,spine
45,20586,connected,,,be-leaf-01,E1/34,leaf,be-spine-01,E1/2,spine
45,20587,connected,,,be-leaf-01,E1/35,leaf,be-spine-01,E1/3,spine
45,20588,connected,,,be-leaf-01,E1/36,leaf,be-spine-01,E1/4,spine
45,20589,connected,,,be-leaf-01,E1/37,leaf,be-spine-01,E1/5,spine
45,20590,connected,,,be-leaf-01,E1/38,leaf,be-spine-01,E1/6,spine
45,20591,connected,,,be-leaf-01,E1/39,leaf,be-spine-01,E1/7,spine
45,20592,connected,,,be-leaf-01,E1/40,leaf,be-spine-01,E1/8,spine
45,20593,connected,,,be-leaf-01,E1/41,leaf,be-spine-01,E1/9,spine
45,20594,connected,,,be-leaf-01,E1/42,leaf,be-spine-01,E1/10,spine
45,20595,connected,,,be-leaf-01,E1/43,leaf,be-spine-01,E1/11,spine
45,20596,connected,,,be-leaf-01,E1/44,leaf,be-spine-01,E1/12,spine
45,20597,connected,,,be-leaf-01,E1/45,leaf,be-spine-01,E1/13,spine
45,20598,connected,,,be-leaf-01,E1/46,leaf,be-spine-01,E1/14,spine
45,20599,connected,,,be-leaf-01,E1/47,leaf,be-spine-01,E1/15,spine
45,20600,connected,,,be-leaf-01,E1/48,leaf,be-spine-01,E1/16,spine
45,20601,connected,,,be-leaf-01,E1/49,leaf,be-spine-01,E1/17,spine
45,20602,connected,,,be-leaf-01,E1/50,leaf,be-spine-01,E1/18,spine
45,20603,connected,,,be-leaf-01,E1/51,leaf,be-spine-01,E1/19,spine
45,20604,connected,,,be-leaf-01,E1/52,leaf,be-spine-01,E1/20,spine
45,20605,connected,,,be-leaf-01,E1/53,leaf,be-spine-01,E1/21,spine
45,20606,connected,,,be-leaf-01,E1/54,leaf,be-spine-01,E1/22,spine
45,20607,connected,,,be-leaf-01,E1/55,leaf,be-spine-01,E1/23,spine
45,20608,connected,,,be-leaf-01,E1/56,leaf,be-spine-01,E1/24,spine
45,20609,connected,,,be-leaf-01,E1/57,leaf,be-spine-01,E1/25,spine
45,20610,connected,,,be-leaf-01,E1/58,leaf,be-spine-01,E1/26,spine
45,20611,connected,,,be-leaf-01,E1/59,leaf,be-spine-01,E1/27,spine
45,20612,connected,,,be-leaf-01,E1/60,leaf,be-spine-01,E1/28,spine
45,20613,connected,,,be-leaf-01,E1/61,leaf,be-spine-01,E1/29,spine
45,20614,connected,,,be-leaf-01,E1/62,leaf,be-spine-01,E1/30,spine
45,20615,connected,,,be-leaf-01,E1/63,leaf,be-spine-01,E1/31,spine
45,20616,connected,,,be-leaf-01,E1/64,leaf,be-spine-01,E1/32,spine
45,20617,connected,,,be-leaf-02,E1/33,leaf,be-spine-01,E1/33,spine
45,20618,connected,,,be-leaf-02,E1/34,leaf,be-spine-01,E1/34,spine
45,20619,connected,,,be-leaf-02,E1/35,leaf,be-spine-01,E1/35,spine
45,20620,connected,,,be-leaf-02,E1/36,leaf,be-spine-01,E1/36,spine
45,20621,connected,,,be-leaf-02,E1/37,leaf,be-spine-01,E1/37,spine
45,20622,connected,,,be-leaf-02,E1/38,leaf,be-spine-01,E1/38,spine
45,20623,connected,,,be-leaf-02,E1/39,leaf,be-spine-01,E1/39,spine
45,20624,connected,,,be-leaf-02,E1/40,leaf,be-spine-01,E1/40,spine
45,20625,connected,,,be-leaf-02,E1/41,leaf,be-spine-01,E1/41,spine
45,20626,connected,,,be-leaf-02,E1/42,leaf,be-spine-01,E1/42,spine
45,20627,connected,,,be-leaf-02,E1/43,leaf,be-spine-01,E1/43,spine
45,20628,connected,,,be-leaf-02,E1/44,leaf,be-spine-01,E1/44,spine
45,20629,connected,,,be-leaf-02,E1/45,leaf,be-spine-01,E1/45,spine
45,20630,connected,,,be-leaf-02,E1/46,leaf,be-spine-01,E1/46,spine
45,20631,connected,,,be-leaf-02,E1/47,leaf,be-spine-01,E1/47,spine
45,20632,connected,,,be-leaf-02,E1/48,leaf,be-spine-01,E1/48,spine
45,20633,connected,,,be-leaf-02,E1/49,leaf,be-spine-01,E1/49,spine
45,20634,connected,,,be-leaf-02,E1/50,leaf,be-spine-01,E1/50,spine
45,20635,connected,,,be-leaf-02,E1/51,leaf,be-spine-01,E1/51,spine
45,20636,connected,,,be-leaf-02,E1/52,leaf,be-spine-01,E1/52,spine
45,20637,connected,,,be-leaf-02,E1/53,leaf,be-spine-01,E1/53,spine
45,20638,connected,,,be-leaf-02,E1/54,leaf,be-spine-01,E1/54,spine
45,20639,connected,,,be-leaf-02,E1/55,leaf,be-spine-01,E1/55,spine
45,20640,connected,,,be-leaf-02,E1/56,leaf,be-spine-01,E1/56,spine
45,20641,connected,,,be-leaf-02,E1/57,leaf,be-spine-01,E1/57,spine
45,20642,connected,,,be-leaf-02,E1/58,leaf,be-spine-01,E1/58,spine
45,20643,connected,,,be-leaf-02,E1/59,leaf,be-spine-01,E1/59,spine
45,20644,connected,,,be-leaf-02,E1/60,leaf,be-spine-01,E1/60,spine
45,20645,connected,,,be-leaf-02,E1/61,leaf,be-spine-01,E1/61,spine
45,20646,connected,,,be-leaf-02,E1/62,leaf,be-spine-01,E1/62,spine
45,20647,connected,,,be-leaf-02,E1/63,leaf,be-spine-01,E1/63,spine
45,20648,connected,,,be-leaf-02,E1/64,leaf,be-spine-01,E1/64,spine
45,20649,connected,,,fe-leaf-01,E1/2,leaf,fe-spine-01,E1/1,spine
45,20650,connected,,,fe-leaf-01,E1/4,leaf,fe-spine-01,E1/2,spine
45,20651,connected,,,fe-leaf-01,E1/6,leaf,fe-spine-01,E1/3,spine
45,20652,connected,,,fe-leaf-01,E1/8,leaf,fe-spine-01,E1/4,spine
45,20653,connected,,,fe-leaf-01,E1/10,leaf,fe-spine-01,E1/5,spine
45,20654,connected,,,fe-leaf-01,E1/12,leaf,fe-spine-01,E1/6,spine
45,20655,connected,,,fe-leaf-01,E1/14,leaf,fe-spine-01,E1/7,spine
45,20656,connected,,,fe-leaf-01,E1/16,leaf,fe-spine-01,E1/8,spine
45,20657,connected,,,fe-leaf-01,E1/18,leaf,fe-spine-01,E1/9,spine
45,20658,connected,,,fe-leaf-01,E1/20,leaf,fe-spine-01,E1/10,spine
45,20659,connected,,,fe-leaf-01,E1/22,leaf,fe-spine-01,E1/11,spine
45,20660,connected,,,fe-leaf-01,E1/24,leaf,fe-spine-01,E1/12,spine
45,20661,connected,,,fe-leaf-01,E1/26,leaf,fe-spine-01,E1/13,spine
45,20662,connected,,,fe-leaf-01,E1/28,leaf,fe-spine-01,E1/14,spine
45,20663,connected,,,fe-leaf-01,E1/30,leaf,fe-spine-01,E1/15,spine
45,20664,connected,,,fe-leaf-01,E1/32,leaf,fe-spine-01,E1/16,spine
45,20665,connected,,,fe-leaf-01,E1/34,leaf,fe-spine-01,E1/17,spine
45,20666,connected,,,fe-leaf-01,E1/36,leaf,fe-spine-01,E1/18,spine
45,20667,connected,,,fe-leaf-01,E1/38,leaf,fe-spine-01,E1/19,spine
45,20668,connected,,,fe-leaf-01,E1/40,leaf,fe-spine-01,E1/20,spine
45,20669,connected,,,fe-leaf-01,E1/42,leaf,fe-spine-01,E1/21,spine
45,20670,connected,,,fe-leaf-01,E1/44,leaf,fe-spine-01,E1/22,spine
45,20671,connected,,,fe-leaf-01,E1/46,leaf,fe-spine-01,E1/23,spine
45,20672,connected,,,fe-leaf-01,E1/48,leaf,fe-spine-01,E1/24,spine
45,20673,connected,,,fe-leaf-01,E1/50,leaf,fe-spine-01,E1/25,spine
45,20674,connected,,,fe-leaf-01,E1/52,leaf,fe-spine-01,E1/26,spine
45,20675,connected,,,fe-leaf-01,E1/54,leaf,fe-spine-01,E1/27,spine
45,20676,connected,,,fe-leaf-01,E1/56,leaf,fe-spine-01,E1/28,spine
45,20677,connected,,,fe-leaf-01,E1/58,leaf,fe-spine-01,E1/29,spine
45,20678,connected,,,fe-leaf-01,E1/60,leaf,fe-spine-01,E1/30,spine
45,20679,connected,,,fe-leaf-01,E1/62,leaf,fe-spine-01,E1/31,spine
45,20680,connected,,,fe-leaf-01,E1/64,leaf,fe-spine-01,E1/32,spine
45,20681,connected,,,fe-leaf-02,E1/2,leaf,fe-spine-01,E1/33,spine
45,20682,connected,,,fe-leaf-02,E1/4,leaf,fe-spine-01,E1/34,spine
45,20683,connected,,,fe-leaf-02,E1/6,leaf,fe-spine-01,E1/35,spine
45,20684,connected,,,fe-leaf-02,E1/8,leaf,fe-spine-01,E1/36,spine
45,20685,connected,,,fe-leaf-02,E1/10,leaf,fe-spine-01,E1/37,spine
45,20686,connected,,,fe-leaf-02,E1/12,leaf,fe-spine-01,E1/38,spine
45,20687,connected,,,fe-leaf-02,E1/14,leaf,fe-spine-01,E1/39,spine
45,20688,connected,,,fe-leaf-02,E1/16,leaf,fe-spine-01,E1/40,spine
45,20689,connected,,,fe-leaf-02,E1/18,leaf,fe-spine-01,E1/41,spine
45,20690,connected,,,fe-leaf-02,E1/20,leaf,fe-spine-01,E1/42,spine
45,20691,connected,,,fe-leaf-02,E1/22,leaf,fe-spine-01,E1/43,spine
45,20692,connected,,,fe-leaf-02,E1/24,leaf,fe-spine-01,E1/44,spine
45,20693,connected,,,fe-leaf-02,E1/26,leaf,fe-spine-01,E1/45,spine
45,20694,connected,,,fe-leaf-02,E1/28,leaf,fe-spine-01,E1/46,spine
45,20695,connected,,,fe-leaf-02,E1/30,leaf,fe-spine-01,E1/47,spine
45,20696,connected,,,fe-leaf-02,E1/32,leaf,fe-spine-01,E1/48,spine
45,20697,connected,,,fe-leaf-02,E1/34,leaf,fe-spine-01,E1/49,spine
45,20698,connected,,,fe-leaf-02,E1/36,leaf,fe-spine-01,E1/50,spine
45,20699,connected,,,fe-leaf-02,E1/38,leaf,fe-spine-01,E1/51,spine
45,20700,connected,,,fe-leaf-02,E1/40,leaf,fe-spine-01,E1/52,spine
45,20701,connected,,,fe-leaf-02,E1/42,leaf,fe-spine-01,E1/53,spine
45,20702,connected,,,fe-leaf-02,E1/44,leaf,fe-spine-01,E1/54,spine
45,20703,connected,,,fe-leaf-02,E1/46,leaf,fe-spine-01,E1/55,spine
45,20704,connected,,,fe-leaf-02,E1/48,leaf,fe-spine-01,E1/56,spine
45,20705,connected,,,fe-leaf-02,E1/50,leaf,fe-spine-01,E1/57,spine
45,20706,connected,,,fe-leaf-02,E1/52,leaf,fe-spine-01,E1/58,spine
45,20707,connected,,,fe-leaf-02,E1/54,leaf,fe-spine-01,E1/59,spine
45,20708,connected,,,fe-leaf-02,E1/56,leaf,fe-spine-01,E1/60,spine
45,20709,connected,,,fe-leaf-02,E1/58,leaf,fe-spine-01,E1/61,spine
45,20710,connected,,,fe-leaf-02,E1/60,leaf,fe-spine-01,E1/62,spine
45,20711,connected,,,fe-leaf-02,E1/62,leaf,fe-spine-01,E1/63,spine
45,20712,connected,,,fe-leaf-02,E1/64,leaf,fe-spine-01,E1/64,spine
